rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,BaseStationID,RTCM,RTCM_Type,NTRIP_Device,- GPSSparkFunRearRight,- GPSSparkFunTemp,- HemisphereGPSPortB,- GPSSparkFunFront,SerialPorts,- /dev/ttyACM1,- '',- '',- /dev/ttyACM0,NTRIP_Status,NTRIP_Connection,SerialConnection
1720654911359069203,,50,,1720654911,358732461,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911359805695,,51,,1720654911,359440088,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911421553374,,52,,1720654911,420894384,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911425744957,,53,,1720654911,425420284,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911474011646,,54,,1720654911,473838090,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911540114449,,55,,1720654911,538999080,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911541994044,,56,,1720654911,541795253,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911543549475,,57,,1720654911,543096542,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911544128321,,58,,1720654911,543916225,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911593912650,,59,,1720654911,593688726,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911665698653,,60,,1720654911,665522575,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911667147371,,61,,1720654911,666903018,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911668063930,,62,,1720654911,667905569,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911668573973,,63,,1720654911,668458461,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911716979216,,64,,1720654911,716746807,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911776016542,,65,,1720654911,775609970,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911776938436,,66,,1720654911,776723623,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911778418748,,67,,1720654911,778264522,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911779098005,,68,,1720654911,778830289,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911843273528,,69,,1720654911,842759847,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911845264345,,70,,1720654911,844999313,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911846952948,,71,,1720654911,846080064,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911909985180,,72,,1720654911,909681081,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911965556420,,73,,1720654911,965348720,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911966369788,,74,,1720654911,966249704,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911967261225,,75,,1720654911,967111349,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911969057292,,76,,1720654911,968820333,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654911969414648,,77,,1720654911,969311952,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654912034249825,,78,,1720654912,31577348,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654912095224306,,79,,1720654912,94902992,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
1720654912095590260,,80,,1720654912,95406770,"""NTRIP Info""","""PSU_Pitts""",'','',- GPSSparkFunRearLeft,- /dev/ttyACM3,True,False,"[True, True, True, True, True]"
