rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,LockStatus,NumOfSats,HDOP,AgeOfDiff,xEast,yNorth,zUp,BaseStationID,NTRIP_Status,MessageDisplay
1720654917021639818,,56,,1720654917,21123886,"""SparkFun GPS Diagnostic""",6,12,0.45,0.1,-174301.60861176046,-46446.89495087744,-2669.6376947284166,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654917106390469,,57,,1720654917,102274656,"""SparkFun GPS Diagnostic""",6,12,0.45,0.2,-174301.84130262907,-46445.95594021809,-2669.7272245573563,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654917212473163,,58,,1720654917,211989641,"""SparkFun GPS Diagnostic""",6,12,0.45,0.3,-174302.05308261287,-46445.00404135069,-2669.7990827585504,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654917314568142,,59,,1720654917,314222335,"""SparkFun GPS Diagnostic""",6,12,0.45,0.4,-174302.23626196187,-46444.04489314195,-2669.86510538424,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654917416891771,,60,,1720654917,416372060,"""SparkFun GPS Diagnostic""",6,12,0.45,0.2,-174302.38478234565,-46443.07739749556,-2669.9181162310115,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654917511461678,,61,,1720654917,504635095,"""SparkFun GPS Diagnostic""",6,12,0.45,0.3,-174302.50242682634,-46442.10936239274,-2669.966278790424,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654917603263917,,62,,1720654917,602945566,"""SparkFun GPS Diagnostic""",6,12,0.45,0.4,-174302.5937532878,-46441.13168129884,-2670.0006473945696,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654917739552023,,63,,1720654917,736308813,"""SparkFun GPS Diagnostic""",6,12,0.45,0.2,-174302.65279259975,-46440.14867272332,-2670.031094621873,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654917920599224,,64,,1720654917,920168161,"""SparkFun GPS Diagnostic""",6,12,0.45,0.3,-174302.68886569902,-46438.18477869772,-2670.0647563347334,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654918008387925,,65,,1720654918,7989645,"""SparkFun GPS Diagnostic""",6,12,0.45,0.4,-174302.65765456815,-46437.205319083136,-2670.075759344369,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654918114366793,,66,,1720654918,113835811,"""SparkFun GPS Diagnostic""",6,12,0.45,0.5,-174302.60476433334,-46436.22524958167,-2670.0871666207454,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654918248754238,,67,,1720654918,248286724,"""SparkFun GPS Diagnostic""",6,12,0.45,0.4,-174302.52070574925,-46435.23839299125,-2670.088670011762,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654918428083370,,68,,1720654918,422677993,"""SparkFun GPS Diagnostic""",6,12,0.45,0.4,-174302.24157809623,-46433.26181624768,-2670.054612240075,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654918509800278,,69,,1720654918,509329557,"""SparkFun GPS Diagnostic""",6,12,0.45,0.5,-174302.04642375925,-46432.27101116155,-2670.0160396359447,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654918619402164,,70,,1720654918,616874933,"""SparkFun GPS Diagnostic""",6,12,0.45,0.4,-174301.81761255258,-46431.27653712496,-2669.9785223857552,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654918706335841,,71,,1720654918,705411434,"""SparkFun GPS Diagnostic""",6,12,0.45,0.5,-174301.55590227936,-46430.28715652089,-2669.932141170217,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654918806200235,,72,,1720654918,805670738,"""SparkFun GPS Diagnostic""",6,12,0.45,0.6,-174301.26712046168,-46429.29920729941,-2669.8780287381255,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654918947518680,,73,,1720654918,946159839,"""SparkFun GPS Diagnostic""",6,12,0.45,0.3,-174300.95748917275,-46428.31383135306,-2669.8173636896586,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654919113538085,,74,,1720654919,113110303,"""SparkFun GPS Diagnostic""",6,12,0.47,0.3,-174300.2831204742,-46426.32151519833,-2669.705376698183,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654919219117832,,75,,1720654919,218703031,"""SparkFun GPS Diagnostic""",6,12,0.47,0.4,-174299.92317146115,-46425.31613410919,-2669.6301872891754,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654919339340013,,76,,1720654919,338598728,"""SparkFun GPS Diagnostic""",6,12,0.48,0.2,-174299.54890119424,-46424.311218642855,-2669.561613295487,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654919513203061,,77,,1720654919,512837886,"""SparkFun GPS Diagnostic""",6,12,0.48,0.3,-174298.77829475142,-46422.28063218735,-2669.4217111587463,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654919607718897,,78,,1720654919,607326269,"""SparkFun GPS Diagnostic""",6,12,0.48,0.4,-174298.3774180598,-46421.26131431158,-2669.3563078473276,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654919743671014,,79,,1720654919,738184928,"""SparkFun GPS Diagnostic""",6,12,0.49,0.1,-174297.97343771273,-46420.23132416322,-2669.2917424908965,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654919903890212,,80,,1720654919,903195381,"""SparkFun GPS Diagnostic""",6,12,0.5,0.3,-174297.14670940486,-46418.17504240949,-2669.14812143351,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654920011185135,,81,,1720654920,10845661,"""SparkFun GPS Diagnostic""",6,12,0.48,0.4,-174296.72475711687,-46417.13756124739,-2669.077008972254,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654920124135472,,82,,1720654920,123813629,"""SparkFun GPS Diagnostic""",6,12,0.48,0.3,-174296.29460608252,-46416.09132305326,-2669.0136121692167,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
1720654920239814595,,83,,1720654920,239411830,"""SparkFun GPS Diagnostic""",6,12,0.47,0.2,-174295.86260991596,-46415.04387988196,-2668.944154006462,"""PSU_Pitts""",True,"""SparkFun GPS Locked with RTK"""
